,date,review,rating,isEdited,title,userName,developerResponse
1260,2022-01-28 02:48:47,Go fund me helped me and my family get our story out and we was able to receive help from loved ones and new loved ones I pray everyone that uses this app is blessed 10x over in Jesus name amen .,5,False,God’s blessing,tyisha holloway,
1261,2022-01-20 05:22:32,"This is my first time and I’m totally unskilled in the IT department. Steps walk you through it; updates, prompts to say “thanks “..  I’m especially reminded to share and repost which I need to do for it to be successful !!!",5,False,So thankful,bskeet1,
1262,2022-01-12 16:32:15,"Thank you for existing and your customer service and this perfect perfect app that helps millions 
I was just able to pay for my dogs ashes and let means the world to me",5,False,No Words,Mjellmushka,
1263,2021-11-24 18:14:25,"I have been amazed at the effectiveness of reach through my social media platforms. In two days, $1,200 came in bringing relief to my family’s financial situation.",5,False,Results came quick,Frankarney,
1264,2021-06-15 09:46:01,So very thankful to be able to reach so many people at once who would like to help. It was easy to manage and I had no problems so far.,5,False,Extra relief,jeanbabs,"{'id': 23424624, 'body': 'We are relieved to know you were able to raise the funds needed through GoFundMe. We are happy to hear that you had a positive experience with us, and we are thankful that you are part of the GoFundMe community.', 'modified': '2021-06-16T16:53:37Z'}"
1265,2021-04-05 03:44:03,This app has helped the process of losing a loved one a bit easier with the easy set up process I would have never made this much money on my own,5,False,Wow I never knew I would need an app like this,Mariss6616,
1266,2021-03-30 15:40:35,I am so pleased my daughter set this up for me. It has been a lifesaver. My husband died unexpectedly of covid leaving me with a mountain of debt. I know our goal may never be reached but I am so grateful for any help I am getting. Thank you for this service.,5,False,I appreciate go fund me,liahow,
1267,2021-01-04 21:22:16,"This was the easiest app to use. It really took the complicated “should I or shouldn’t I “
 out of the process. We are very grateful for the help. It was quick and easy. Our results were more than generous! Thank you. Nick&lee (Leonore)",5,False,Inside house burned,Nick&Leonore,
1268,2020-08-11 17:36:09,"Without this plat form being available I would not have the opportunity to receive additional help to go to school. I couldn’t express how grateful I am. Thank you, thank you, thank you go fund me incorporation.",5,False,Thank you go fund me,meckmills,
1269,2020-07-16 20:25:34,I never done anything like this before. Everyone has been so helpful and helping me to get the word out there. Shared with many and now we’re going to be on the news! We couldn’t do this without you ❤️,5,False,Hero arm,teamhayley,
1270,2020-03-28 01:43:52,"I never really thought about GoFundMe.  I’ve donated twice to other dogs and their owners in need, but I never thought I’d need it.

Yet, here I am...half my goal reached in less than 6 hours.

Unreal.  GoFundMe makes me remember that most people in this world are kind and good.",5,False,Unreal,Disco Super Jesus,
1271,2020-03-26 00:40:59,Thanks god i can create a campaign for help my grandson. Your app is very easy god bless you for help people like me in difilcut times you guys give us a hope and we can touch a lot a good hearts by your app. Good blees you all and all the people who help us.,5,False,Kawasaki campaign,Isituyyo@,
1272,2020-03-08 07:15:29,Page is easy to read and to look at it. I am just waiting patiently for them to make the instructions a little easier to understand. All in all very good.,5,False,Rating the go fund me page,Tam811251,
1273,2018-11-07 16:33:29,As I have this great opportunity to make my own personal record with state of the art equipment.... I am getting the ultimate deal but still I am footing the bill and this would have been impossible without GoFundMe so thank you.,5,False,Thanx,EchoVIlas,
1274,2018-07-12 20:07:12,I am so glad that we have this app to help my best friend with his cancer battle. He was our QB in college and we have teammates and friends all over the country and this allows us to be able to help him in his time of need.,5,False,Incredible,Something to dodo,
1275,2018-02-16 00:21:37,"We started a campaign for help with medical care for my husband to travel from Hawaii to Stanford. Not only did he receive excellent care at Stanford, we were able to raise a lot of money to make it happen! Love this app and the method of raising money for good causes!",5,False,Awesome,Stanford med tri,
1276,2024-02-14 02:18:34,We have been so thankful and fortunate to be able to have a platform like Gofundme! It’s really helped us cope and get through this hard time for my wife Rose and help ease some of the financial burdens.,5,False,Rosemarie Chila,toochianno,
1277,2017-10-11 06:15:04,"Hi there. I have used GoFundMe quite a bit online. The site is easy to navigate and easy to donate. It’s a dream for donating.

Your app in the other hand? A nightmare. I simply want to sign in to my account and simply search for a cause to donate to — and then donate.

I have no idea why your app pushes the user to setup a campaign. IM NOT USING IT TO CREATE A CAMPAIGN. I’m trying to donate!! You would think the app would be an easier solution, rather than going to the website each time.

The app layout is horrendous. And I’ve gotten stuck numerous times in being forced to setup a campaign. My options are only to either 1) create a campaign, or 2) sign out??! That makes absolutely no sense. That’s NOT what I want to use it for. This app needs a complete redesign.",1,False,The worst app,mucci314,
1278,2023-11-22 23:54:58,So incredibly helpful during these difficult times.  I really appreciate this app being available.,5,False,Easy to Use,CardinalRoots,
1279,2024-01-16 19:00:58,I gave it 4 stars because there was a problem posting on social media. Otherwise it's user friendly. We've just started our campaign so it's too early to see how well it worked.,4,False,Great App but...,RockinBrockerue,
1280,2023-09-03 22:00:27,Easy to set up and navigate the app and with notifications it makes it easier to thank the donors,5,False,Easy to set up and navigate,gorneault,
1281,2023-07-28 02:59:23,This app has helped so many people that just couldn’t do it without the help of others and it just goes to show you how much good is out there.,5,False,Help we need,sno89,
1282,2023-07-05 19:14:20,I am not one to ask for help. I do the helping but I found myself in an impossible situation due to some health problems and this app let me get some help.,5,False,There when I needed help,Cindytheflorist,
1283,2023-06-10 12:29:18,My sister is disabled and was struggling to pay for my brother’s unexpected funeral. We have donations coming in and things are looking better for her finances.,5,False,Helpful for getting funds for my brothers funeral,nejsjens,
1284,2023-04-25 23:45:10,I never thought that I never had people that cared but go fund me changed my perspective they made me realize that am not alone and theis people that has heart thank you,5,False,People really cares,My life is on ur hands,
1285,2023-04-09 18:43:29,Thank you GoFundMe this is truly a blessing for me and my kids. We have an account started and God is blessing us in prayer and people helping wether a dollar or five it’s going a long way in helping,5,False,It helps,fhjcffhb,
1286,2023-01-11 14:12:28,"Very straightforward, user friendly , and easy to  navigate ! Thank you so much for the opportunity to get help with my kitten medical cost after a terrible accident",5,False,Very helpful,naotemnenhumavailae,
1287,2022-12-08 07:47:54,I love this app.  GoFund Me makes it easy to raise money for those that need it.   It is easy to share the link with others and funds arrive pretty quickly.   Thank you.,5,False,Excellent,Colleen65!,
1288,2022-06-28 16:53:47,We all need help and try to give when we can.  Setting up a fundraiser for my moms health was incredibly easy and the prompts were very helpful.,5,False,So easy and essential,Egad monkey,
1289,2022-06-04 21:46:38,GoFundMe is an easy to use way to raise money in emergencies and for unexpected expenses for family and friends. It’s a name people trust and one that people can send money to help quickly and safely.,5,False,Easy to use and a fast fund raiser.,furbiedog,
1290,2022-05-18 20:04:51,Error message keeping pop up and take too long loading,5,False,Error message keeping pop up,coxjt,
1291,2022-02-09 19:45:49,I strongly agree this is a great app to help people find what they need and helps to get the word out when need immediate needs. Thank your for your app without this app I be lost. Thank you GoFundMe!,5,False,Supporting fundraisers,Jparklife99,
1292,2022-03-25 17:53:27,"We are fundraising for vet bills for a dear family pet. Aside from a few glitches, we have been very happy. Response was relatively quick to fix a glitch that locked me out of our account. A God send for people in need.",4,False,Great Fundraising app,Vchick1952,
1293,2022-02-02 00:38:27,"I haven’t got to my goal yet, but I feel hope that my dog’s surgery will finally be taken care of. Thank you for giving me this opportunity to take care of my best friend.",5,False,Thank you.,ForMyBestFriendBullet,
1294,2021-12-11 12:35:25,"I am going to college and have been needing some help with getting everything together, I thank our Heavenly Father God for this app and am humbled by the help I’ve received this far !",5,False,Really is helping a lot !,LexisCooper,
1295,2021-12-02 21:01:35,This was the first time that I have ever been the beneficiary of community support via GoFundMe. What an exceptional experience. I am so grateful for this means of caring for each other.,5,False,An incredible way to experience community,RODinMN,
1296,2021-11-12 01:12:24,I am able to navigate the app easily and access any information I need or want to check.,5,False,User friendly,timehealstarot,
1297,2021-11-08 18:34:23,This is my first time organizing a Go Fund Me…my experience has been very supportive. The staff are wonderful! They make you feel better when dealing with the hardships from a traumatic experience!!!,5,False,Relief for medical,5 Rabbits,"{'id': 26206768, 'body': ""Hi there,\n\nThank you for sharing your experience!\n\nWe're glad to hear that were able to assist you.\n\nIt is our goal to make sure that you have the best experience possible with GoFundMe, so don't hesitate to let us know if there is anything else we can help you with.\n\nOur team will be here on standby for you."", 'modified': '2021-11-11T07:09:51Z'}"
1298,2021-09-16 00:04:21,"This is the first time I’ve done a fundraiser on your platform. You folks make it so easy to set up and then share. I am humbled by the response we’ve had. Thank you for doing what you do.
Chris Mason",5,False,Help Eric Anderson’s Boys,ShelvisM,"{'id': 25168659, 'body': 'Thank you for taking the time to leave such a heartfelt review, Chris. We are relieved to know you were able to raise the funds needed through GoFundMe. If anything ever comes up, our team would be happy to help!', 'modified': '2021-09-17T16:20:31Z'}"
1299,2021-06-28 13:08:07,Go fund me help me put my brother in the ground. Go for me help me out there and my highest stress level I’ve ever encountered. Thank you go fund me for being around my family and my mother thanks you as well.,5,False,Thank you,AlcoponeCapo,"{'id': 23682468, 'body': 'Thank you for taking the time to leave such a heartfelt review. We are so sorry to hear about the circumstances that brought you to GoFundMe and we are thankful to hear that you received the support you needed during this difficult time.', 'modified': '2021-06-30T18:28:43Z'}"
1300,2020-12-31 23:01:57,"This app has helped my family so much In such a hard moment. We have never been in this situation and it has made things so much easier. 
Thank you.",5,False,Extremely helpful,kennedys mammacita,
1301,2020-12-24 04:47:42,I could not have raised money so successfully without the GoFundMe platform! I truly believe it helps to have a trustworthy site where people can comfortably donate to others in need. It was incredibly easy to set up!,5,False,Great platform!,LuisaCasoBeigi,
1302,2020-11-17 06:40:22,Thank you so much again for your gesture of love. With your  oferings & donations I was able to put a significant amount tours the saxophones downpayment and today the custom saxophones arrived.  My appreciation to GodFundMe for providing the venue to replace my Gumax gear & instruments. Thank you all! Love you all!,5,False,Stolen Saxophones & Music Gear Fund,edwin saxophones,
1303,2020-10-21 01:28:18,"Thanks to Go Fund Me, we were able to cover all of my son’s funeral expenses, plus have money left over for counseling for the family and paying his medical bills. Such a blessing at a very sad time otherwise 💕",5,False,Thank you,123qwertyuiopll,
1304,2020-04-09 01:41:36,I have had to ask for help or assistance two times for financial assistance after brain surgery and currently due to breaking a molar and being disabled and my insurance does not cover a root canal.  Go fund me is wonderful and if truly needed a blessing to those in need.,5,False,Go fund me,Olivia Eells,
1305,2020-01-15 00:47:16,I have Been raising money for less than 24 hours and it has already made me feel like I’m going to reach my goals easy user friendly and easy to share to crowd fund two thumbs up!!,5,False,Go fund me works!!,pincheetah,
1306,2019-06-10 17:59:34,Thank you for providing an easy platform to raise funds for humanitarian causes! A lot of us are too busy to learn intricate programs and this provides the accessibility for us to raise funds to sustain our work in an easy manner. Thank you!,5,False,Thank you!,GZavala83,"{'id': 9350499, 'body': 'Thank you for the feedback and kind words! We aim to make GoFundMe the easiest/safest way to raise and donate funds and hope your experience reflected that.\n\nIf you have any additional feedback or questions, please feel free to reach out here: https://support.gofundme.com/hc/en-us\n\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-06-25T22:22:59Z'}"
1307,2019-01-24 10:41:39,"Go Fund Me is a blessing for so many people. It’s changed lives on so many levels. Thank you for the opportunity to help not only me, but so many countless others in tough situations. God bless the creators of Go Fund Me. You’re truly amazing!! Heaven sent! 

Aliyah S.",5,False,Mariam’s Battle with Brain Cancer Fund,Aliyah_75,
1308,2019-02-09 18:42:13,"I am very grateful for this platform to get the word out about special need projects and generally find the service easy to use. However, I do find the fees to be rather steep and would like to see them reduced so more money actually goes to the participants. Thanks. 

Lynden Kidd",4,False,Special Funding Source,Llouise2,"{'id': 7249133, 'body': 'Hi Lynden! Good news! GoFundMe is free for all campaigns started in the US, Canada, and several European countries. Learn more about our pricing and fees here: http://www.gofundme.com/pricing\n\nJuliet\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-02-11T21:32:03Z'}"
1309,2018-10-02 19:02:18,"I found go fund me very user-friendly. It enabled me to reach my friends via email and encourage them to donate to a very worthy cause: helping recent refugees relocate, find housing and work and in the meantime supply food and clothing.",5,False,"Easy to use, reliable and safe.",Nancy Margulies,
1310,2018-07-18 21:33:13,"I’ve donated on go fund me before but never thought I’d have to have one set up for my own moms house, And it was actually a stranger who set it up. People’s generosity in these bad times is amazing. It’s been rough for us but we appreciate the help.",5,False,Helpful,GumbyGolfer,
1311,2017-09-12 01:24:41,"Thanks for creating this application. I am horrible at asking people for help and I usually won't do it, especially when it comes to asking for money. Using this application made it so much easier. 
Master Steve Dausey",5,False,"""Go Fund Me"" . . . What a fantastic idea!",Master_Steve_137,
1312,2017-09-22 11:50:59,It's an okay site it just need to be set up where we aren't just relying on fb friends because sometimes that don't go as planned... when people made donations in the past they should be notified in the shout new campaigns in that specific area they donated to before,4,False,Not bad,Jendebki,
1313,2017-09-04 06:32:55,"A wonderful idea from, what I am sure, are wonderful people. This program has allowed so many people to get through hardships, and my family is one of them. Easy, effective, and efficient.",5,False,What More Can Be Said?,Walters.beau,
1314,2024-03-23 21:23:36,"We’re glad this app is a thing, because it really helped us recover from a tornado! I got a follow up from a manager named Nicole who really helped me figure out the correct steps to take.",5,False,Grateful!,Daddy Pebble,
1315,2024-02-24 02:13:28,I’m grateful for this free tool. I really liked getting automatic funds being deposited in my account every few days to help me cover an unexpected ER visit.,5,False,"Great, easy to manage, fundraiser website.",‘A&A’,
1316,2024-02-25 22:03:12,"I have to keep removing and reinstalling the app due to freezing. Additionally, it reminds me twice to send a ‘thank you,’ resulting in multiple instances of embarrassing double ‘thank you’s.

Seems to be a trusted place where everyone knows they can safely donate, so the word of mouth is good.",3,False,App keeps freezing,rooXster,
1317,2023-12-18 22:10:15,"Facing a health crisis, I found this app. Very helpful in getting the word out and getting support that I needed. Thank you.",5,False,Easy and great option for helping yourself and others,Sofa girl,
1318,2023-11-22 20:59:03,Having a place an opportunity to get help gracefully and easily able to send out information and updates is a Godsend.,5,False,Grateful,Myrt89,
1319,2023-11-19 00:35:52,The ease of use and set up is amazing. Had to bury my brother today and was able to raise money to have a proper service for him. Thank you,5,False,This app helped my family dearly,mMoobbb,
1320,2023-09-13 14:58:07,I have never seen such a quick response to help - receiving or giving.  My GOFUNDME fundraiser got excellent results. The money raised has helped her and brought me (her mom) peace of mind.  We really appreciate it!,5,False,"Ramsey-NC, can’t thank GOFUNDME enough!",Mama-Cooper,
1321,2023-09-09 15:56:14,"It is simple, even for an old person, to get this going.  I’m grateful for a safe way to make needs known and share with people who care.",5,False,Wonderful!,6852392,
1322,2023-08-09 02:20:57,Being able to support a friend who is fighting cancer is a helpless feeling.  This platform helps us rally around them and help where it counts.  $$. Thanks so much!!,5,False,I don’t feel Helpless anymore,Thankfulalways,
1323,2023-07-17 18:36:59,"Go-Fund has been a heaven source in helping our family with the sudden passing of my brother. Thank you to an amazing and loving community, families & friends. 
Go-Fund process was so simple, and quick. Thank you fGo-Fund 🙏🏽🤍",5,False,Amazing,fuialala80,
1324,2023-05-14 15:32:44,The go fund me app help me help a friend who needed money to replace his car. It was very convenient and helpful in setting everything up. The fees were so worth it and it was easy to use.,5,False,Very helpful!,cwm777,
1325,2023-03-19 23:38:34,"This is the first time I’ve ever needed to use go fund me. It was extremely easy to set up and the app was very useful in helping me keep track of donations. If you need help, give it a try.",5,False,Amazing!,Jacobshaner,
1326,2023-03-09 14:54:17,"A powerful app that has allowed us to receive funds from compassionate hearts during this time of need! So nice to have an easy, seamless way to communicate to our donors and express heartfelt thanks!",5,False,Brenda Sutherland Cancer Fund,Steven SRS,
1327,2023-03-07 13:51:10,"This is a wonderful platform that is well designed, easy to use , and the percentage taken from each donation is very reasonable !",5,False,Wonderful platform to reach larger groups,Aleighya,
1328,2022-10-06 12:31:46,"Whoever the person is the thought of this wonderful helpful site I would like to think dearly, without you guys I probably not able to get through this ordeal God bless you all I’m ok",5,False,GFM,Scooooooottttty,
1329,2022-06-05 05:15:34,It’s a great way to get help when needed because places no longer help unless it’s Covid related and it’s not fair for the ones who need help but can’t get it..,5,False,Giving hope,goving hope,
1330,2022-04-24 23:18:05,So grateful for go fund me in my most desperate time of need. My community and friends gathered around me and supported me and having a go fund me account made that happen. Thank you,5,False,Wonderful app in times of need,nikki198808,
1331,2022-02-13 16:13:06,We have suffered a hard loss with a break in and we are able to reach others to support us coming back!,5,False,Amazing,W.Chey,
1332,2022-02-10 21:56:54,Easy to use and track all the donations. I love the feature where you can thank everyone right then and there.,5,False,Easy to use,...ST...,
1333,2022-02-04 18:26:48,"I’m not one that asks for help, I’m WAY too independent.  I never thought I’d need something like this, but, I’m glad it’s available and I’m blessed to have friends and family that are willing to help.",5,False,Stent Implant Procedure,JustDana*,
1334,2022-02-10 17:09:21,I recently downloaded the app and I was going to donate to a friend with cancer but I started doing some research on go fund  me and saw how they can flat out refuse to give any funds to anyone who they say might be violating there current terms of agreement or they can just make new terms and conditions up as they please and then you will be in violation of them. I’m sending a check instead.,1,False,New customer,Hydroseeding,
1335,2022-02-07 20:35:40,"With zero credible evidence, go fund me has pulled the freedom convoy 2022 page labeling it as “violent” and “unlawful”, all while hypocritically endorsing BLM and Antifa riots that last at ALL SUMMER LONG of 2020… 😒 The hypocrisy of the left is completely out of line! It’s painfully blatant and evil. I will never support any company that is so evil to restrict freedom-loving patriots and slandering them as “violent terrorist” while still giving a pass to BLM and Antifa… those organizations are terrorist organizations!! #ALLLIVESMATTER #FREEDOMMATTERS",1,False,Professional Theives,Pastor Daniel Wright,
1336,2022-02-05 19:48:42,"This review is in direct response to GoFundMe’s decision to refund or donate money to go to truckers in Canada. I would love to hear someone offer any kind of logical argument as to why money can’t go to hard working truckers, but can go to BLM rioters to be bailed out of jailed. Riddle me that. I will never use this app/service again and I will be a vocal advocate to everyone I come in contact with to use some other app or service.",1,False,GoFundMe is corporatist garbage,Gus Zalinksy,
1337,2022-02-05 13:52:14,"It’s a great idea but a terrible company.
They will steal your money if you donate to a cause they don’t like then give it to someone else rather than just refund you. How is that not the same thing as fraud? 
What’s worse is that the reasons given are made up and inconsistent with the past behavior and position of the company in other context.

I will go elsewhere to support crowdsourcing with a company that has some integrity",1,False,GoFraudMe,Glafebe6,
1338,2022-01-04 01:08:25,"This app makes it easy and stress-free to create a fundraiser for anything, and they do a very good job at helping you market your fundraiser. Would recommend this app",5,False,"Super easy to use, well manageable",jojokay1,
1339,2022-01-30 15:32:50,This app is great and easy to use! Only thing i would change would be the withdrawal feature. Being able to withdraw whenever needed vs. at a frequency would be better.,4,False,Works great for Fundraising!,MicahWJ,
1340,2021-12-05 23:46:37,Thank you for existing. I didn’t know what we would do with the sudden death of our mother. Thank you for giving regular people a voice for help,5,False,Thank you,Caboun6828,
1341,2021-12-07 20:35:29,"It really lets you fundraise for anything, buuuuut when it comes to withdrawals they don’t have my bank, Crossroads bank. So I have to open up a whole new account with someone else in order to get funds. Its okay, great service-ish.",4,False,Its alright!,Sarah Raven K.,
1342,2021-11-21 19:52:02,This is my first time for using this app and I must say that it is very easy and self-explanatory I definitely recommend this app to anyone who need help making those financial decisions.,5,False,Love this App,JC.Godson,
1343,2021-07-22 04:14:08,"Just what we needed to connect family and  family with updates.  The generous donations really helped our loved one.  Sincerely a great tool. secure, and easy to navigate on the fly.",5,False,Thanks,nurseblc11,"{'id': 24094291, 'body': 'Thank you for taking the time to leave a review. We are relieved to know you were able to raise the funds needed through GoFundMe and that everything was easy to manage. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-07-23T14:53:38Z'}"
1344,2021-07-21 18:28:41,"This site turned my horrible situation into something with hope and positivity.  I can’t thank you enough for the platform that you have provided.
Much love!",5,False,Brain Surgery,Christo Moore,"{'id': 24094170, 'body': 'We are so sorry to hear about the circumstances that brought you to GoFundMe, Christo. We are thankful to hear that you received the support you needed during this difficult time. If anything ever comes up, our team would be happy to support you!', 'modified': '2021-07-23T14:43:37Z'}"
1345,2021-04-29 00:27:01,Thank you for making this process easy during such a difficult time in my life,5,False,Easy to use,Mecarn,
1346,2021-02-06 22:53:42,GFM is a wonderful source to help get you through hard times.  I’ve been using for many years and will continue to use for any future fundraisers.,5,False,Always so helpful in times of need,Krysdill15,
1347,2021-02-02 03:18:47,Just wanted to say thank u for making it a lot easier on my family grieving my older sisters unexpected death.  Everyone helped pay the cremation. Not to mention it reminds us how much people care. Thank u,5,False,Thank you,Detche Lani,
1348,2021-01-22 06:32:21,Without go fund me we would have been without any support. It got the word out that we needed help and the love poured through. Coming from someone who never asks for help this was a godsend to our family.,5,False,Amazing,jessymich,
1349,2020-10-24 00:18:06,"My cousin passed away unexpectedly and the family was not sure how we was going to bury our loved one but with go fund me and with the support of friends, coworkers and family we were able to do just that.",5,False,Awesome Fundraiser,Tunilicious,
1350,2020-08-23 14:43:17,GoFund Me was great to our family.  My campaign was extremely easy to setup!  They gave me tips & pointers to spread my campaign and it was no hassle with getting our donations in the account.  Will use again without question!,5,False,5 stars,Q's Casa,
1351,2019-12-01 22:36:18,This app is easy to use and the owners give you plenty of support that isn’t “mega-techy.”  The fees are reasonable.  The one challenge I found was linking it to my Instagram account.  The link breaks every two to three days.,5,False,GoFundMe will save our home!,Irritata,
1352,2020-07-02 00:11:02,People sent me money over a month ago when I tried to withdraw my funds they gave me a date on when I would receive it when that date came they gave me another date that day came and I get another date still no funds and they not letting me refund the people so I can get it sent on cash app customer service not responding to no emails they ducking me and I need my money to pay for my medicine,1,False,This app is really scamming me,fgofundme,"{'id': 16707689, 'body': ""We're so sorry to hear about the trouble. It sounds like your account needs to be verified. We hope you were about to reach our support team but if not, please reach out to us here: https://support.gofundme.com/hc/en-us\n\n___\n\nCustomer Happiness\nGoFundMe"", 'modified': '2020-07-17T21:10:46Z'}"
1353,2019-12-21 15:50:23,"Not many choices out there so this is the best alternative.   I was able to set up a site but it’s clunky and not all that intuitive.  Heavily dependent on FB, so you really need a FB account to make this work.  Uploading and editing can be difficult if you are not somewhat tech savvy.   Still a good venue for raising money for causes.",3,False,One Choice,cnatalizia,
1354,2019-11-03 04:07:12,What a incredible app and resource. Me and my son have faith in our financial security over the next few months and will be able to heal and recover from the initial trauma of this event because of the generosity shared by those whom have donated trough this site.,5,False,Grateful,Kaydens Father,"{'id': 11627658, 'body': 'It truly makes us so happy to hear stories like yours. Thank you sharing, love to you and Kayden.\n\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-11-04T04:56:03Z'}"
1355,2019-08-02 17:21:15,"Waking up to a nightmare, Go fund me has brought so many people together that have made such a difference in my friends life. Thank you for creating a platform we could all be able
To participate in.",5,False,Long live Miriam,aly_ceee,
1356,2019-03-26 01:18:12,I am appreciative for this app. It allows us to be able to reach out to many for help. I need all the help I can get for my mothers funeral. It also allows cheerful givers to donate to plethora of different campaigns etc. I love how the campaigns never expire.,5,False,Such an awesome tool.,mr.slick rick,"{'id': 7973571, 'body': 'Thanks so much for sharing your feedback with our team!\n\n___\n\nCustomer Happiness\nGoFundMe', 'modified': '2019-03-29T20:04:29Z'}"
1357,2019-02-28 00:04:17,"I am not a fan of social media and really don’t subscribe to any, save those associated with the job market, but GoFund is a vehicle I was previously unaware of that I will use to help others, the way it has helped me and mine. A real blessing!",5,False,A truly thoughtful enterprise!,RodgersWilling,"{'id': 7628545, 'body': ""We're so happy to know that we could help you. Although many customers use social media to share, we also offer alternative solutions like emails and posters, so give those a whirl if you prefer those types of outreaches.\n\nJuliet\n___\n\nCustomer Happiness\nGoFundMe"", 'modified': '2019-03-08T01:00:43Z'}"
1358,2018-10-16 03:13:41,"See subject line, sorry but what you have done has really helped our family and we are totally appreciative for this application!",5,False,"The whole process was safe, easy to follow and effective!!! Thank you!",TheSolitaryJoe,
1359,2018-10-12 04:12:59,Since creating the GoFundMe website it has been a terrific tool to assist us with our outrageous Hospital bills! Thank you to everyone who has contributed as this website makes it so easy for someone to donate! It’s been a Godsend for us!,5,False,Bobby’s Spinal Cord Injury,Ron Rosas,
1360,2018-09-11 23:48:14,So thankful to have a platform through which to contact friends and family regarding an urgent need after a health emergency for my brother-in-law. Thank you for making it so doable and accessible and effective! I really appreciate the go fund me team!!,5,False,Awesome for Azon!,ms mharia,
1361,2017-10-30 15:49:32,I greatly appreciate the accessibility that GoFundMe me is providing for me. Some people wouldn't know what I am going through if it wasn't for all the tools that it has for me to update my page.,5,False,Surviving and thankful one day at a time,5th grade Math & Science,
1362,2024-03-07 18:47:47,"Our experience so far has exceeded our expectations. We have been blessed with generous donors, compassionate support from awesome human beings! We will pay it forward in support of another group or persons cause! Salute GoFundme!",5,False,Misty Eyed Optimism,DaDreemer,
1363,2017-08-14 19:21:02,"At a time when we didn't have anywhere else to turn, this was a great way to spread the word and it really was useful and helped us so much in gaining support with our campaign. Very easy to navigate and just great.",4,False,Extremely helpful and overall great application,Stephany Rodriguez,
1364,2024-02-22 03:15:21,I’ve never used a platform like this before nor have I done anything fundraising related but this app made it incredibly easy for me to raise funds to help with vet bills. ❤️,5,False,Simply amazing,mikka shea,
1365,2024-03-01 01:42:30,I feel like emergencies and family should be the frontrunners of what you advertise for other people to look at right away. I think children should always come first as well. Childrens charities first!,4,False,Kids first!,FACTOR IS THE BEST!,
1366,2024-02-02 16:02:14,"My only complaint, I guess, is the fees. But I understand the need to make a dollar if you’re a business. Just beware if you’re trying to raise funds of their fees.",5,False,Great for fundraising,ExcellentLibrarian,
1367,2024-01-24 00:17:06,We have had good results from our fundraiser for our adult son after his accident. We appreciate the platform and it’s ability to raise awareness!! Thanks so very much!!  Michele and Tim Roberts.,5,False,Wonderful fundraiser,Chely0614,
1368,2024-01-02 06:10:27,This is a great way to have a helping hand if you are not quite ready financilly specially when it’s a loved one and family is number one and go fund me is a blessing,5,False,Grateful,Elmono1977,
1369,2023-09-13 15:15:28,"The app can be a little glitchy, I had to reinstall it on my phone. But after that, it’s been working well. It is convenient!",5,False,The app is pretty good,Chinwe Enu,
1370,2023-12-14 21:24:36,"Good app for the most part, but definitely needs some fixes, mostly in the message areas as it is difficult to paste information into it.  Other than that, great app.",4,False,"Good app, some fixes needed",Nick9797979797,
1371,2023-08-24 00:23:20,Our page has raised money so fast and so easy and I don’t have to worry about forgetting to thank people or losing track of funds. I am obsessed!!!,5,False,I love this app!!!!,just.ggt,
1372,2023-07-22 12:00:18,GFM has been extremely effective in helping us reach a vast web of people. My best friend suffered a medical setback and the financial burden was mounting for the family. Thank you for your site.,5,False,Thank you,16WN,
1373,2023-07-04 05:50:45,First time use of the app. Great features like say thanks to donors and share to Facebook story with logo and how much raised of the goal. Highly recommend!,5,False,Awesome way to control your fundraiser with the app,Ahmadmaq,
1374,2023-06-10 23:13:38,"The service was life saving. I could not have done this without you.  Thank you, thank you",5,False,Thank you for providing such an amazing service 💖,pinkvelociraptor,
1375,2023-05-14 14:34:33,"Gofundme is the greatest thing, we would not of been able to give Caleb an honorable funeral without using your services. May God bless you! Thank you for being here for us!",5,False,Caleb’s Memorial,Dear Caleb,
1376,2023-04-04 01:52:40,When all is down at its worst you were there for me. I just want  to express my 🥰gratitude.,5,False,I think you very much go fund me I humbly appreciate all the help. Thanks again.,Survivor of Ian,
1377,2022-11-27 23:23:05,Go fund me has been a blessing to my family and I can’t imagine trying to do everything we’ve been able to on my own.,5,False,Lifesaver!!,HelpKareemRolleWalkAgain,
1378,2023-03-23 14:23:21,"The site is fantastic and does so much good!
The last update broke the phone app- it seems to be a consensus that it crashes immediately. It’s crashing for me as well and worked fine before the update. Please fix this. 🙏🏽",3,False,Last update broke the app,Girl-Sunday,
1379,2022-10-10 17:26:54,My friend Tim was hurt in a terrible car accident and people have been generous and there would be no other way to collect money without an app like this and help him!,5,False,Love this!,Fathell1989,
1380,2022-09-24 00:12:29,"We are beyond thankful to have this platform available to us to raise money for a cause that will forever change our lives.

Thank you gofundme",5,False,Thankful,Mellimel85,
1381,2022-09-30 23:22:02,"i used gofundme through safari at first but then i decided i wanted to actually download the app for easier access. BUT!! i forgot my password so i tried resetting it by sending the reset password info stuff to my email, but nothing comes through. it’s annoying. fix it please.",2,False,i cant reset my password.,this app is soo dumb .,
