,date,review,rating,isEdited,userName,title,developerResponse
1660,2014-08-23 21:34:15,Kickstarter allows creative people to have opportunity where before they could not. It's the best. I am going to make projects whenever I can think of something that would be cool to get funding for.,5,False,Dude projects,Kickstarter is Awesome!,
1661,2015-04-02 07:27:16,"I'm a huge fan of Kickstarter, and will continue to back projects. The new app UI is absolutely terrible, however.  It's much harder to navigate, specific sections sometimes just don't work (e.g. when trying to leave comments), and it's the only app I've ever had that locks up my iPad--and does so on a frequent basis.  Please consider going back to the previous version--at least until the bugs are worked out.",1,False,sagestl,"Great Service, Terrible App",
1662,2013-05-30 14:44:04,Great app! Wasn't working on my iPhone 4 after the latest update so I deleted it and reinstalled it and it's working fine. I would suggest doing that for anyone that is having post update issues.,5,False,Scott The Bot,Love it!,
1663,2017-05-02 22:47:20,"App crashes immediately upon launching. Close all other apps, still doesn't work. Power cycle, still doesn't work. Reinstall, still doesn't work.",5,False,Maxim284503,Can't use this,
1664,2017-04-30 02:24:40,I've been very happy with the kick starter app since I installed it tonight and have been very happy with the products that I have purchased and have received as gifts. No disappointments anywhere.,5,False,Ebbisme,Worked fine,
1665,2016-06-02 17:22:45,"I've had zero issues with bugs, navigation, reminders, or payment(s). 

Extremely easy to use and visually pleasing. Would recommend.  10/10",5,False,Eigelchen,"No problems here, Boss!",
1666,2016-09-18 01:58:49,"It's just too easy to find or back a program in Kickstarter!

Easy to use, all nested in one app, including Apple Pay within!

Simply read, review a program, decide you want to back it or purchase an item, then pay!",4,False,litsiew,Just too Easy!,
1667,2015-03-06 14:55:33,Kickstart is great - However tapping star to make a project Favorite doesn't work. Also the menu from the selection pull down is confusing. I agree this seems like it was shipped with QA or UX sign off.,5,False,sibruno,Kickstart is great - Project Favorites don't work,
1668,2015-03-06 18:52:11,"Would be 5 stars if back projects showed number of backers, funds raised, percent and days remaining on your profile page while it scrolled instead of just the name and image. It's annoying to have to open each project to find out.",4,False,Paparobzzi,Pretty good.,
1669,2014-03-29 02:41:57,A way to allow small time business owners to reach out and let the public decide what WE want..in your hand. Smooth graphics and an easy UI make this app an easy choice.,5,False,Worldburrito44,Finally💁,
1670,2015-02-21 07:06:06,"I love Kickstarter and have been an active backer for over a year now. I really liked the original version of the app and was hoping this new update would build on that. 

I am extremely disappointed. The app is buggy and the overall user interface is a huge step backward. I hope they get the developers back to the drawing board quickly because this thing is unusable. So disappointed.",1,False,Robfb7,Lipstick on a dead pig,
1671,2015-02-19 21:54:13,"I recently got into Kickstarter. With that being said, when I was offered to download the app from the website I thought it would be more manageable, less clunky, easier to navigate, and be able to view my and my followers profile with ease. I was wrong. I find it easier with everything said above in the Safari browser than I do in the app. It's really a shame and I'm disappointed with the app.",1,False,Jrunals86,Not So Nice,
1672,2015-01-16 02:27:28,"Okay, maybe not worst but this is awful.  Gone is the great sort of ""Nearby"" to start by looking local. I can't find where the heck my starred projects went off to. And it is not a utilitarian look at all - and that is not complimentary.  Rewrite.  I was just starting to get into Kickstarter and browsing semi-regularly but this is a complete turnoff.  Congratulations, though, you motivated me to write my first app review.",2,False,swiftness011609,Worst update ever,
1673,2015-08-25 23:50:51,"Occasionally, there are minor glitches with the app, however it is updated frequently and it recovers well.  Otherwise, this is an excellent way to use Kickstarter!",5,False,Deus19D,Good app for the crowdfunding platform,
1674,2013-10-21 03:20:10,"This app is great, it helps me keep up on the things I backed, and search for any other projects. The only problem I'm having is it isn't letting me log in with Facebook which my account is under get that fixed and Alls good :)",4,False,Felix The Cat95,Great needs work though,
1675,2013-05-22 01:07:18,"The lack of a straight up search feature renders this app nearly useless, I can get batter results using Safari on my phone which I hate doing. I real want to like your app and would be happy to change my rating if you could at very least give it a search feature - aside from the city search that is, narrowing it down is nice but I'd like to be able to pull up exactly what I'm looking for.",1,False,strappinyoung,Needs Improvement,
1676,2016-08-15 04:19:22,Every time I am searching in the category I want and look at a project then go back it kicks me back to another category. Especially if you have gone down the list of projects and then kicked out of that category and jump into different category.,3,False,dEE-rO,"Love it, but hate it too.",
1677,2016-03-03 01:08:34,There've been a few times that it forced closed on me however I love the idea of being able to help other people accomplish their goals! There are fantastic ideas on this app and I am so glad that I'm able to help people see their dreams come to life.,4,False,HedgeHugLuv,Great!!,
1678,2015-11-26 18:17:20,"I like browsing projects but this app makes it very difficult. I don't mind the design, but the bugs are crippling. If I watch a video there is no way to go back to the list and continue browsing - it sends you back to a random different category. Also when changing between portrait and landscape the screen often gets shifted so that half or more of the app shows black.",1,False,wwinder,Broken Navigation,
1679,2015-08-11 19:21:25,"Good app! Sometimes hard to understand updates and when it is time to put in a shipping address. But really good community, keep making humanity better!",5,False,surfsup!,Good! Nice to support motivated people with innovative ideas!,
1680,2015-07-07 05:18:55,"This app was extremely convenient when I was running a kickstarter campaign and made the whole process more fun. It's alright for casual backing, though not as good as visiting the website on my computer.",5,False,Gastrophobia,I like it.,
1681,2014-12-19 16:25:59,"Not a techie but I was able to use it just fine. Am over the moon that my son's project not only was funded quickly, but also the ""stretch"" goal too, and then some. What a great way to fund a project!!",5,False,Oma Mary,Works fine for me!,
1682,2015-05-17 23:38:11,"Very limited search functionality. Needs advanced search functions from website (which aren't really all that good.) 
Also needs to update more. I click on ""starred"" and it shows ones from a few days ago, but not ones I've starred earlier today. Huh?",3,False,Danny the doc,Decent but incomplete,
1683,2017-08-02 12:55:51,Kickstarter is amazing I love funding projects that are smart and useful or just flat out fun and inventive. Cant beat this app with anything because its products that haven't even hit stores or anywhere else.,5,False,Tumtumgumgum,Kickstarter is God sent,
1684,2016-09-19 08:46:25,Kickstarter is the best Crowdfunding source. I have tried both Indiegogo and Kickstarter and I prefer Kickstarter. One of the reason is because of this app. It's easy to use and does everything you need it to do.,5,False,William Umstattd,Best Crowdfunding source with a great app to boot,
1685,2016-10-20 12:38:38,Just getting into kick starter and I am on the app daily. Love how easy it is to back things with Apple Pay. That said I have to agree with some users about side swiping cause I frequently move categories by accident. Small annoyance but fun to use.,4,False,Captndozer,On the app daily,
1686,2013-03-03 05:04:24,I haven't had a single issue with this app: it's beautifully designed and runs very smoothly. This app is a must get if you are into looking at Kickstarter projects.,5,False,Danger Mocha,I Recommend This,
1687,2016-03-13 00:44:12,"I agree with the other comments about confusing navigation, it's just not that intuitive.   And that's when it's working - sometimes it doesn't display any results, totally dead.  (And just FYI for people whose reviews say ""Love Kickstarter!"", these reviews are for the app, not the whole company)",3,False,Motya58,Poor navigation,
1688,2015-10-15 04:07:41,"An awful experience just using this app, not what youd expect. Love kickstarter, love the content, hate the app. The interface is very disorganized, the coding has holes in it's interface, it constantly gives problems and doesnt deliver content effectively. Expectations were definitely let down. Please redesign so people can enjoy using the app to support and discover projects simply.",2,False,slatex,Needs Redesign Terribly,
1689,2015-01-16 02:13:38,"After playing around with the new version, I have to say I agree with the others; this one feels less intuitive and refined and feels like a step back. I preferred the vertical scrolling on the original, and the visuals on the new update are distracting. Different doesn't always mean better, and in this case I think it's worse.",2,False,Dts0240,Prefer the old version,
1690,2017-09-12 15:12:41,This sound bar blew me away because I thought the music was coming from all over the room!  It felt like I was wearing headphones!  I will use it to play games and watch movies.,5,False,Andy Sassine,Coolest new sound bar ever!,
1691,2016-07-31 20:05:05,"Great ever-changing selection of cool small batch things to buy and support.  If you love artisan things of all kinds from games, art, music, food, tech, and design then Kickstarter is the place to be.",5,False,donttalkplay,Groundbreaking shopping experience,
1692,2017-07-09 02:51:14,"Reminds me of the Times Square of the late 70's to early 90's. Kickstarter is the ""shill"", the project creator is the ""dealer"", the connected websites that spread the word of these projects online are the ""lookouts"", and whoever decided to back most of these bootleg/sham projects is the ""mark"". 

Everybody involved is gonna get a cut of your money. And they won't help you get your dough back when you find out you got taken (they'll just shrug their shoulders). 

I will gladly update this review when Kickstarer takes more responsibility to insure that the projects they advertise/ram down your throat are legit. Then again, they're probably gonna make money from this review. Shame...  

Don't be a mark. Stay away.",1,False,GalaxyDude,Do you remember 3 Card Monte?,
1693,2017-03-02 16:14:17,"I love Kickstarter, both as a concept and in their execution. The app is a solid build, but not as friendly as the desktop version. That being said, I still use it regularly, and have had no issues.",4,False,Beardeee,Solid!,
1694,2016-11-29 15:22:27,I hope this gets fixed as I cannot see how many days left on my current supported Kickstarters are and yes it is sleeker but not in any way more helpful for those of us who support more than one at once. Please fix then I'll give you a better review. Previous models didn't really need to be improved upon.,2,False,Jaded Ink,Browsing improved but managing 1 star,
1695,2015-04-10 14:00:34,You can no longer see how much money a project you have backed has made. Do they even test these updates before releasing,5,False,Nightmare update come on,Truely what were they thinking,
1696,2016-02-06 01:04:25,Love supporting Kickstarter projects but the app is so glitchy. If I exit a project I sometimes find I am in a different category and need to search through categories and from the beginning all over again. This wastes a lot of time and happens every other time I view a project.,3,False,Mazz Zone,"Great Community, Glitchy App",
1697,2015-05-09 08:06:47,"The redesign is pretty, I guess. Function-wise though, it's a significant step backwards from the previous design. It shouldn't take multiple screen touches and searching around to find the categories I want. New app design has TONS of wasted, blank space surrounding the tiles for the lists of projects. Wishing I hadn't updated. Don't want to use this much till another redesign. 2.0 redesign is really awful.",1,False,camptr,Why fix what wasn't broken?,
1698,2014-06-22 17:24:33,Really enjoy using the app. If there was any change I would recommend it would be that there was a way to see the newest projects instead of strolling looking for them and that that color wheel was further explained.,4,False,Dflear,Love the App!,
1699,2015-01-29 05:54:57,"This app is unusable.  I searched for a project related to ""smart traffic lights"" (which somebody should make btw, I'll give you money) and the floating horizontal results were some random LA bands.  If that wasn't bad enough, I even tried scrolling through to see if there was something even remotely related to my search query, but after 3 or 4 bands, it snapped back to the beginning.  This happened every single time.  Awesome.",1,False,Easy Loverrr,Was this app made on ODesk?,
1700,2016-11-23 06:41:19,This site has absolutely changed the way I shop. I feel such a connection to the unique products and people that produce them!!! Thank you Kickstarter for bringing us together!!!,5,False,Krose930,Love Kickstarter,
1701,2017-01-07 22:26:21,"App is very good. I've backed quite a few projects. All funded projects eventually delivered. Sure, some took a very long time, but they all showed up.
App remembers me on my iPad and makes it easy to back a project, check updates and so forth.",4,False,SPENDINGMONEYNOW,Like it a lot,
1702,2015-05-09 23:50:02,"I really think someone put some thought into the KS app. It's user friendly and let's me see my backed projects and look for new ones easily.

It does not frustrate me, which I appreciate :)",5,False,Iceberg Ike,Solid useful app,
1703,2016-05-21 01:54:08,I really like kickstarter - on my pc. This app is so incredibly frustrating. All the side swiping is exhausting. The controls are too sensitive and I end up on a different menu most of the time and when I go back it puts me at the beginning again. It makes me want to scream. Also the sort options themselves are lacking. Please fix this app and make it more user friendly.,1,False,Lin723,Painful to browse on this app,
1704,2016-01-01 02:43:14,This app needs more work to clean up the navigation however I still find it easier to use than the website for general browsing and submitting payment options.,4,False,Snowchuck,Fun LIttle app for using Kickstarter,
1705,2015-03-14 03:59:41,"I saw all the bad reviews so I downloaded the app to check it out. 

Wow! I have no idea what some people are talking about. It's a really beautiful app. Pretty sick. Very smooth. And in terms of usability you can see the projects and watch the videos. It's fine on all levels. 

The only thing I'd recommend is to allow for a grid to see projects like on the site instead of having to go one by one. That's all.

Other than that very pioneering.",5,False,Omar123456,Amazing look,
1706,2013-02-14 19:57:15,I can finally turn off email notifications for backer updates now that this has fantastic push notifications. Thanks!,5,False,fftq,"Finally, no more emails!",
1707,2015-02-28 16:51:07,"My backed projects are no longer in any sensible order. This has stopped me from using the app. Either give us the ability to sort or go back to the way it was. Ending soonest, followed by successful projects with most recent first. I have no use to look at projects that failed, yet they litter my projects right now.",2,False,Eickbm,Sorting problems with this update,
1708,2013-02-25 17:23:03,"When trying to back a project, got several white screens and had to exit the app. Then couldn't create a account from within the app. Received an error message saying a name must be entered, despite it being entered already.  Tried several times.",3,False,Livinthelifeofme,"Good content, but can't execute backing",
1709,2016-02-04 04:32:29,"Works great to let you review projects, and when I went to back a project .. It had all my info and did it in just a few clicks.  Nice when things work as they should!!!",5,False,K144441K,Awesome,
1710,2015-09-05 01:29:25,This app makes using Kickstarter a lot easier. You can opt for notifications so you can get updates or be reminded when a project you like is ending so you can pledge.,5,False,Dog account,Super convenient,
1711,2015-08-14 11:43:04,"I usually don't write reviews on apps, but when I was able to back a campaign via Apple Pay... Well, it surprised me at the least! Great addition to the app.",5,False,STrRedWolf,Apple Pay support kicked it over the edge.,
1712,2015-02-05 00:08:11,"I was a big fan of the Kickstarter app. Now I can't even stand browsing projects. IndieGoGo is so much better. Please fix it!!!

You could probably start a Kickstarter campaign to make a better app.",5,False,ljkoenig,Horrible Design,
1713,2014-06-21 16:41:46,"I have several friends in the arts and entertainment business and Kickstarter is a great way to see how close they are coming to the monetary amount they need, and allow me to help support their dreams.",5,False,TuttiL,Wonderful,
1714,2015-01-23 07:22:34,"This used be be one of my favorite apps.  I was so excited when I saw they updated it- then I saw the new 2.0 version. 

I know a lot of work is invested into a design overhaul, but I hope that kikstarter rethinks this new app.  It is so much less functional. 

Aesthetically this new design appeals to a younger audience.  There are more colors and it is a much busier interface.  It kind of has a 'saved by the bell' look to it now. 

It was perfectly laid out and functional in version 1, though maybe a bit boring.  

Unfortunate kikstarter has over compensated in this version and I want nothing more than the original designers to come back to rescue this app and bring it back to version 1.",1,False,IOS 10er,Used to be great,
1715,2017-04-23 06:27:20,Fantastic interface allows for easy reading and intuitive access to all that Kickstarter has to offer.,5,False,Agamemnon316,Excellent Interface,
1716,2017-04-09 13:16:11,"The app is super easy to use, easy to navigate, and process. However, that makes it a little too easy to allow me to buy all. the. things. Good job!",5,False,Medochan,Dangerously Lovely,
1717,2017-02-03 00:24:15,"Good for what it's for. I'm up to date with projects I back, either though notifications or it appears on the front page when I open up the app. The layout clean and manageable to navigate through.",4,False,Omeec,Great,
1718,2016-11-29 22:24:53,The design of the new app is not very attractive. The vertical design is much worse than the horizontal design from the previous version. The layout is also not very user friendly. This change is definitely worse...why did they feel the need to change a perfectly good app.,2,False,Kenjo26,New version is step backward,
1719,2016-07-19 12:45:31,"When it works its great but often times you lose your place in your search when going in and out of projects.  It will change to random categories. Other times no projects will display at all.  And devs how about showing me projects i have pledged to even though they arent funded in the ""me"" section??",2,False,mesidea,Glitchy,
1720,2015-12-21 16:53:43,"Where else can a game company need $100,000 and raise $2 million?
And where else can I buy games and miniatures with so many cool stretch goals and ""free"" bonuses?
Thank you to Kickstarter and the companies and individuals who use it.",5,False,Rakmedih,Love Kickstarter!,
1721,2016-03-30 22:48:24,"So you easily lose your place, I'd like to have the apps that I've backed available to me in order of when they are ending, that would be easier to keep track of especially if these things are to be debited from my card on file. I don't like the layout at all actually. Fix this please!",2,False,Sanantofrankie,Layout needs some work,
1722,2015-09-01 12:45:32,The new update is incredibly nice. Love that the app is universal (iPad and iPhone) so the transition between devices is seamless. Also love how easy it is to explore projects in full screen by swiping! Makes browsing Kickstarter fun!,5,False,Roy Stan,UI is Terrific,
1723,2015-06-04 20:49:52,"I love the platform, and the navigation is simple and elegant. There are so many talented and artistic individuals out there, and crowd sourcing apps like Kickstarter makes it inviting for the small time consumer to feel good about the investment they have made.",5,False,Giantrobot806,Awesome!,
1724,2016-11-29 20:22:09,Really loving the cleaner design. The projects are easier to scan and filtering is more intuitive. Looking forward to future updates.,5,False,Courtney Burton,Love the updates!,
1725,2015-02-11 02:55:26,"The new updated version is no better.  It's more
complicated and more
confusing.  Search by magic?  Really?  I thought it was a joke at first.  No local search anymore.  Worst update ever.  Not funny.  I've supported projects before with good success.  Now I can't even bring myself to even use it.  Avoid this at all costs until they either go back to the old design or remake it.",1,False,kenglover,Updated version TERRIBLE,
1726,2014-07-28 13:51:49,"I was hyped about started a campaign, but then I found out that If I don't reach my goal, I don't get any of my raised support money! Thats a bogus side note unlisted on their terms and agreements page. Be careful to read reviews of these types of crowd funding sites and their legitimacy. Try Rockethub for slightly cheaper commission rates and other options than no money at all, for not reaching your goals.",2,False,Family Frey,Ehhhh,
1727,2013-09-24 14:09:09,"The app lacks the ability to search ""recently launched"".  Better still would be the ability to search recently launched by category (design, technology, etc.), as the Indiegogo web page allows.",3,False,Tom19146,Limited search functions,
1728,2013-05-30 11:42:37,"Great service, great app. I would just like to have a refresh button on the project page, or even have it auto-refresh like the website, so that I don't have to exit and return to the project page to update the project's stats.",4,False,anakadote,Great App,
1729,2013-04-15 00:40:44,This app isn't bad. I like using it more than opening the site on Safari. The only complaint I have is that the notifications make no sounds so I never know when they come through.,4,False,SirMoose,Not bad.,
1730,2013-03-04 05:47:54,"This is a great start to one of my most visited websites. The app is heat start compared to the lack of things we had before.

However, there is always room for improvement. For one, the video occasionally cuts out sections of audio. Perhaps it's just my iPad but it doesn't happen on any other apps so I would say no.

Second, this really needs an iPad app. It's great, but just needs more real estate to fit everything. Right now your scroll down menu in the category section won't let me scroll down.

Love the start, keep up the good work",3,False,benardjosh,Good Start,
1731,2017-07-28 03:24:17,I backed a project for a kids smart watch called the Joy Octopus. The project had many setbacks as to be expected. What I did not expect was the watch to be sold in store and online at Target before my watch even shipped. Then was encouraged to buy at Target and get a refund. This happened to thousands of backers on both Kickstarter and another Indie.... platform. The problem is that Kickstarter is not supporting the backers complaints.,1,False,BabySlowsky,Crap,
1732,2017-03-29 14:28:16,"This app does it's job well, there are no extra functions and searching is efficient. It interfaces well with Apple Pay on IOS and so far no issues. 
4 stars because it does its job but not really exceptionally just good.",4,False,Dark MADD Hatter,Functional,
1733,2016-10-05 03:23:31,I've discovered and backed several very cool projects through the app. Easy to use and fun to browse through. I'd recommend this to anyone interested in helping neat projects come to life.,5,False,vxthunder,Excellent App for Discovery,
1734,2016-11-29 03:33:48,"I broadly like the changes but I can't figure out how to change the number of my backed projects shown. Also, the pledge details window available from the messages interface doesn't seem to react to its Close button.",3,False,GJW70,"Some nice ideas, but steps backward too",
1735,2016-01-22 22:05:17,"Sometimes apps feel better than their website counter parts, this app is definitely one of these times. Simple, easy, and efficient.",5,False,BKIRKLAND,Great App,
1736,2015-10-25 15:26:37,It's very user friendly; so much so that I normally end up finding and spending way too much money on awesome stuff... But I guess there are worse problems to have.,5,False,Silverflame1382,A fool and his money,
1737,2015-06-16 13:40:19,"I really think the app works very well. Easy to navigate, simple to use. I've never had a problem after more than eleven projects that I've helped fund.",5,False,Scinats,Works great!,
1738,2015-04-03 07:26:35,"Tried to connect to Facebook on the web app in order to use Facebook connect when signing into Kickstarter app on iPad. Login now does not work, and it seems as though all my backed projects are lost! This really is unacceptable, please resolve this basic user experience bug as soon as possible. I don't feel like I can continue to back projects in a platform I can't use reliably.",1,False,justinothemind,Cannot login,
1739,2015-02-02 05:55:17,"It's funny because you think that you can download the app and get going; yup, it's the exact opposite. In order to start a ""kickstarter"" you need to jump through hoops. You can't start a kickstarter through the app so you are directed to the site and at no point is it easy to actually start anything other than a hatred for this app/site. There's always a scam. I was scammed, don't let it happen to you.",1,False,Foul Phil,More like scam starter...,
1740,2014-04-10 06:13:44,"Love the app! Brings curing edge deals to the broader marketplace and gives people like myself the opportunity to be a part of it in whatever way they feel motivated, confident, and comfortable with!",5,False,J-Bird 83,"Love it, beautiful and easy to navigate UI!!",
1741,2013-09-16 19:58:21,"If you are excited by the social implications of crowd funding, this application will help immeasurably in keeping up with the projects you support, and will help you find new projects that may be worthy of your backing.",5,False,davide405,Excellent App,
1742,2013-09-16 22:47:45,"Very nice app, but it's display is a drawback. Where is the Universal or iPad version? It's been more than a year now...Time to expand/update Devs. It would make things so much easier to navigate and find when trying to ""back"" projects.",4,False,Krezdorn,"Nice app, but...",
1743,2017-07-12 18:14:38,There is always new and creative things to look into and back. From games and concepts to tools and multimedia.,5,False,Chef a la Deth,Always something interesting,
1744,2016-12-23 03:08:11,It's too easy to just push support and use your thumb to pay. I'm backing way to many campaigns!! But it's fun thanks to this app. What are you waiting for? Get this app and back some campaigns!,5,False,mks1,Wonderful  App to use,
1745,2017-04-16 15:02:03,"This was once a great platform for crowdsource funding. Now it seems to be filled with scam artists. I use to support many ideas here without any issues. Now it seems that your more likely to get ripped off than to receive your items. Until Kickstarter can find a way to hold the creators responsible in their fulfillments, I have quit and would suggest others not even start.",1,False,If7ate9,Once was Great,
1746,2017-01-15 01:20:50,This site was good at fist but more and more con artist and thieves are ruining it for every one what's worse is that Kickstarter doesn't even seem to care and offers no help and require nothing from their creators to hold them responsible for at least trying to develop and finish their projects or give an good  response to why not these people can literally just take the money and run with no consequences,1,False,Billie.wayne31,Junk,
1747,2016-03-05 13:42:43,Hello.... I wish you guys would come up with a setting on the app to mark which backed products I have received and which ones I'm still waiting to get....Thanks.,5,False,superkheto,Kickstarter Update,
1748,2016-11-23 04:47:16,"Fun design, and easy to use app. Love that Kickstarter supports Apple Pay. My only wish is to be able to view a list of projects that I've saved for later, or to make that function more visible!",4,False,jblundy,Almost perfect,
1749,2016-07-30 04:56:05,"I love Kickstarter and the app, however, It would be nice to have the option of adding additional levels since most of my campaigns that I fund have add on options and the app doesn't allow me to add additional levels to my backing",4,False,Siptah Alkmeenon,Add ons,
1750,2014-03-08 07:20:41,I have backed nearly 80 project most being great few left a little to be desired but Ike that it gives people a chance to try out their dreams,5,False,Turtlern,Wonderful finds,
1751,2015-01-23 03:37:12,"This update is horrid. The new UI makes the app harder to navigate and ultimately a useless app. Furthermore, navigating through backed projects is now impossible. A swiping motion of right to left is laggy and causes discomfort when trying to find a project that may be 40 projects back. I'm done with the app and done with Kickstarter. 

Congrats on developing an app that hurts your business. I for one am gone.",1,False,Rosco305,Go back to the old version,
1752,2015-01-22 15:54:08,The update with the side swipe for navigation isn't a fun as the previous version.  Lots of wasted space up top for picking the category and sort.  Also at least snap the side swipe ( see the App Store images for an example ).  There is no reason I want to be so precise with my swiping as to not land with half of two different kickstarters on my screen.,1,False,Quarterdays,I agree with the other reviews on the update,
1753,2013-02-19 00:47:35,Was waiting for this APP for a while now and now it's here and loving it. You guys hit a home run designing this app. I see others keep complaining about there's not search button but there is. Great app. Love it!,5,False,gus Moran Jr,Amazing APP!,
1754,2013-02-14 18:31:04,I like the fact u can see your profile all your projects that you supported over the years and its just like its online counterpart,5,False,Spliffy1,Awesome just like its online brother,
1755,2016-10-17 18:17:36,"Great user experience and nice browsing features mean I'm finding new projects to drain my bank account before I even realize it. :D All in a good cause, right?",5,False,relenlee,Separates me from my money with maximum efficiency,
1756,2015-10-06 20:15:51,"It's addictive to browse through projects, and now that they have support for Apple Pay? I really have to budget myself on these things.

Anyway, the app is solid.",5,False,Professor Dudley,A danger to my wallet,
1757,2016-10-12 05:17:19,This stylish app makes finding and funding a project relatively easy. Though it sometimes does not load content and needs to be restarted. I found this to be a rare case.,4,False,luno_3,Finding and backing projects is easy,
1758,2016-09-09 20:00:02,I'm a big tech and design supporter. Tried the other funding sites and have been burned twice. Kickstarter is the real deal! If they clean up their app functionality to support smooth surfing and seamless viewing they'll have earned their fifth star.,4,False,GeeWizz166,Reputable Cowdfunding,
1759,2015-08-27 16:08:53,"I haven't bought a watch in 10 years. I haven't bought a board game in 7, or a video game in 3. I have backed all if those things with Kickstarter, and love them.",5,False,Rich fn Wisneski,People Power,
1760,2015-06-10 13:23:28,"This app is intuitive and very easy to navigate. Finding projects is an easy process to boot. They use Apple Pay as well, so backing a project you like is incredibly convenient.",5,False,SMTawney,Clean and fun,
1761,2015-06-16 04:24:10,"On the bottom right hand corner of main screen (the globe icon titled ""me"") I have to tap it up to 15 times with force. It doesn't matter which way I rotate screen. It shouldn't be so hard to use this feature! Needs to be fixed asap!!!! Thanks",3,False,Photos4ever,What's going on with unresponsive globe icon?,
1762,2015-03-02 15:40:37,The latest update feels so much better. The side scrolling is more natural when it locks to each project card. I'm happy now :),5,False,bmxposer,Scrolling much improved,
1763,2015-03-07 04:27:38,"Poorly planned app.  No ability to edit your account from the app.  Can't change your password or make other changes.

If a project that you pledge to does not fund, you can't get rid of it.  It stays on the app and you still have to scroll past it every time.  Same thing on the website.",2,False,undrdog,Limited software,
1764,2014-08-23 16:44:38,"Great little app. Interacts well. Doesn't take up a ton of space on my device. 

Only question...why the change in the green color. I have to say I like the previous green shade better.",5,False,Mi elder,Nice,
1765,2015-01-26 06:24:20,"I liked the app before this latest update. I used to scroll down to the rewards as the video played. Now all I get to see is a menu. No multitasking. The videos freeze more. Just overall a very annoying ""update"" to the UI. They should fire whoever was responsible for the lack of usability testing for iPhones. I'm deleting this app. I suggest iphone users keep the old version of the app.",1,False,evonneapple,Terrible UI downgrade,
1766,2015-01-25 03:02:15,"The new design is total crap!!! All they had to do is make it so you could put it into landscape instead of portrait and it would have rocked. But nooooooo, they have to play silly games and make it so it's got magic.

Next time stick to a simple interface like you had, at least I could select ""Technology"": ""Hardware"". One star for breaking a working app and turning it into Crap!",1,False,Twice Struck,What were they thinking?,
1767,2013-06-25 13:10:52,New version is much better..  Can do pretty much the same stuff you can do on the website (including managing your own projects),5,False,J78901234,Good now,
1768,2014-03-08 14:06:49,Great for quick browsing and backing of projects. Not as in depth as the website and I do find myself going to the site while using the App. Definitely worth getting and using!!,4,False,its me2,Good App but website does give more,
1769,2017-02-03 09:18:01,"Nothing was better than getting that update about KDM, clicking over, and losing myself in pure fantasy.  Now I can only chase the dragon, and this app is my hot spoon.",5,False,TheSquidKing,Convenient,
1770,2013-02-20 17:21:25,The thing that really bugs me as someone running a campaign is that it it hard to refresh. The campaign is much more active than the app. You have to completely shut it down and then open to get it to update your stats.,3,False,BobDoisneau,"Not bad, but....",
1771,2016-09-25 15:35:18,"A good service and the app isn't all that bad, but tapping ""activity"" freezes the app completely. This makes it unusable for iOS.",5,False,SirBedwyr,App has issues,
1772,2016-05-25 02:04:55,"Swipe-able, flows well, easy to understand. It shows me the cool stuff I want to see, by the category I want to see it. No complaints.",5,False,PeteyMcpetepete,"Easy to use, easy to back",
1773,2015-11-12 15:44:48,"This app reminds you that you have the power to get involved, unite with others and get things done. It takes a village at all times.",5,False,Ketchcraft,On Point!!!,
1774,2016-03-26 16:15:00,"The first few releases of this app were functional. Each release has gotten worse. 
The is impossible to use. Almost no features on the website are available. Why can I not mark when I receive a product? Why can I not get to the details of any of the products I have backed, like in previous versions of the app?",1,False,Kanepy,Frustrating and limited,
1775,2016-03-17 22:57:58,I appreciate the ease of use and the historical records to easily find what campaigns I have participated     . Apple Pay was a huge improvement as well. It works well now if we could just speed up shipping of the cool things we get on Kickstarter,4,False,Lorita81,Nice app,
1776,2015-10-05 02:07:04,Like the quick access and keeping tabs on the projects I have backed all in one space.,5,False,nealwm,Quickly access,
1777,2015-09-21 00:48:43,"The app is great for backing projects and following your own, but why is there no option to create a project in the app? I feel this feature would make this app the total package.",4,False,Dustintk,Why no option to create a project,
1778,2015-09-12 20:38:19,"I'm not sure why all the low reviews. I found it very seamless to find the desired project, pledge and pay with ApplePay. Looks nice too. Yes, the sorting on the home screen could be improved but that's trivial compared to the ease of pledging/paying.",4,False,Dauber,Easy to use,
1779,2015-01-16 16:51:49,The new design makes it so that you can only see one kickstarter project at a time on the screen instead of viewing a list and then drilling down into a project for more details. It's much slower and harder to browse through projects this way. Kickstarter is great but I would skip this app.,2,False,J Willy D,"Awful update, hard to browse",
1780,2014-09-26 01:41:36,Love this app. Very easy to use and I have loved the work Kickstarter does to help fund some really amazing projects that otherwise may not get off the ground. It is a great app and I love the accessibility to projects.,5,False,Osteofight,Great to use,
1781,2015-01-15 19:35:19,"Sort by Magic should be off by default, it is totally unusable. With the UI is actually harder to find things and i have to scroll threw everything, one at a time, over and over again.

Looks like you took bunch of screen shots of Windows phone UI and crammed the old kickstarter app into it. 

I will now be using the web from now on as i delete this off my phone.",1,False,BaltimoreDave,New UI/UX is a Diasaster,
1782,2017-09-03 06:29:29,"I enjoy backing incredible minds and ideas! I so enjoy this app and how I get to glimpse at so many people living out their dreams. Cleaning up the app would help, however I'm hooked regardless. Thanks Kickstarter!!!",5,False,seekat4971,Embracing what's NEW!!,
